1.200000000000000000e+02,1.172899306223800231e+01
1.210000000000000000e+02,1.170813897496185696e+01
1.220000000000000000e+02,1.168620058182541221e+01
1.230000000000000000e+02,1.166320556333479175e+01
1.240000000000000000e+02,1.163926611040255921e+01
1.250000000000000000e+02,1.161461751868040437e+01
1.260000000000000000e+02,1.158964633596687932e+01
1.270000000000000000e+02,1.156487934362856151e+01
1.280000000000000000e+02,1.154090657895638650e+01
1.290000000000000000e+02,1.151824725546625672e+01
1.300000000000000000e+02,1.149722333905774541e+01
1.310000000000000000e+02,1.147791678646686364e+01
1.320000000000000000e+02,1.146022137746695968e+01
1.330000000000000000e+02,1.144393254121074222e+01
1.340000000000000000e+02,1.142881971672778363e+01
1.350000000000000000e+02,1.141466555287251694e+01
1.360000000000000000e+02,1.140128087207123997e+01
1.370000000000000000e+02,1.138850697324082795e+01
1.380000000000000000e+02,1.137621249627888353e+01
1.390000000000000000e+02,1.136428852700405834e+01
1.400000000000000000e+02,1.135264367917836914e+01
1.410000000000000000e+02,1.134119990302141723e+01
1.420000000000000000e+02,1.132988929011139234e+01
1.430000000000000000e+02,1.131865193155104166e+01
1.440000000000000000e+02,1.130743480222618125e+01
1.450000000000000000e+02,1.129619160586699600e+01
1.460000000000000000e+02,1.128488347131521508e+01
1.470000000000000000e+02,1.127348030984643223e+01
1.480000000000000000e+02,1.126196252095716765e+01
1.490000000000000000e+02,1.125032259708871329e+01
1.500000000000000000e+02,1.123856609016901409e+01
1.510000000000000000e+02,1.122671144665468113e+01
1.520000000000000000e+02,1.121478844493686644e+01
1.530000000000000000e+02,1.120283534389496971e+01
1.540000000000000000e+02,1.119089523526584706e+01
1.550000000000000000e+02,1.117901230931944667e+01
1.560000000000000000e+02,1.116722869512770622e+01
1.570000000000000000e+02,1.115558227208286013e+01
1.580000000000000000e+02,1.114410552078716599e+01
1.590000000000000000e+02,1.113282523461266571e+01
1.600000000000000000e+02,1.112176280791573646e+01
1.610000000000000000e+02,1.111093482876188077e+01
1.620000000000000000e+02,1.110035377431328385e+01
1.630000000000000000e+02,1.109002868623805149e+01
1.640000000000000000e+02,1.107996576644273290e+01
1.650000000000000000e+02,1.107016887432541985e+01
1.660000000000000000e+02,1.106063992924604200e+01
1.670000000000000000e+02,1.105137923198841321e+01
1.680000000000000000e+02,1.104238572178500988e+01
1.690000000000000000e+02,1.103365718451864552e+01
1.700000000000000000e+02,1.102519042514584768e+01
1.710000000000000000e+02,1.101698141439824852e+01
1.720000000000000000e+02,1.100902541701116633e+01
1.730000000000000000e+02,1.100131710637164950e+01
1.740000000000000000e+02,1.099385066865038141e+01
1.750000000000000000e+02,1.098661989816291396e+01
1.760000000000000000e+02,1.097961828482745261e+01
1.770000000000000000e+02,1.097283909406111668e+01
1.780000000000000000e+02,1.096627543919425740e+01
1.790000000000000000e+02,1.095992034640241108e+01
1.800000000000000000e+02,1.095376681218775516e+01
1.810000000000000000e+02,1.094780785353673203e+01
1.820000000000000000e+02,1.094203655099545536e+01
1.830000000000000000e+02,1.093644608501754867e+01
1.840000000000000000e+02,1.093102976603349319e+01
1.850000000000000000e+02,1.092578105875960048e+01
1.860000000000000000e+02,1.092069360130694555e+01
1.870000000000000000e+02,1.091576121966710744e+01
1.880000000000000000e+02,1.091097793814861738e+01
1.890000000000000000e+02,1.090633798631497164e+01
1.900000000000000000e+02,1.090183580294423571e+01
1.910000000000000000e+02,1.089746603748651665e+01
1.920000000000000000e+02,1.089322354945199933e+01
1.930000000000000000e+02,1.088910340611339755e+01
1.940000000000000000e+02,1.088510087886077216e+01
1.950000000000000000e+02,1.088121143850084849e+01
1.960000000000000000e+02,1.087743074975231927e+01
1.970000000000000000e+02,1.087375466514936839e+01
1.980000000000000000e+02,1.087017921853174407e+01
1.990000000000000000e+02,1.086670061826970013e+01
2.000000000000000000e+02,1.086331524034465801e+01
2.010000000000000000e+02,1.086001962138464449e+01
2.020000000000000000e+02,1.085681045173270221e+01
2.030000000000000000e+02,1.085368456861075082e+01
2.040000000000000000e+02,1.085063894942666174e+01
2.050000000000000000e+02,1.084767070526091004e+01
2.060000000000000000e+02,1.084477707455929973e+01
2.070000000000000000e+02,1.084195541705050836e+01
2.080000000000000000e+02,1.083920320790026004e+01
2.090000000000000000e+02,1.083651803210918452e+01
2.100000000000000000e+02,1.083389757915708707e+01
2.110000000000000000e+02,1.083133963789249776e+01
2.120000000000000000e+02,1.082884209166503808e+01
2.130000000000000000e+02,1.082640291369483343e+01
2.140000000000000000e+02,1.082402016267258205e+01
2.150000000000000000e+02,1.082169197858271303e+01
2.160000000000000000e+02,1.081941657874086893e+01
2.170000000000000000e+02,1.081719225403741547e+01
2.180000000000000000e+02,1.081501736537725300e+01
2.190000000000000000e+02,1.081289034030722540e+01
2.200000000000000000e+02,1.081080966982157143e+01
2.210000000000000000e+02,1.080877390533685478e+01
2.220000000000000000e+02,1.080678165582708061e+01
2.230000000000000000e+02,1.080483158511095354e+01
2.240000000000000000e+02,1.080292240928260306e+01
2.250000000000000000e+02,1.080105289427833881e+01
2.260000000000000000e+02,1.079922185357159670e+01
2.270000000000000000e+02,1.079742814598900047e+01
2.280000000000000000e+02,1.079567067364081190e+01
2.290000000000000000e+02,1.079394837995919332e+01
2.300000000000000000e+02,1.079226024783820215e+01
2.310000000000000000e+02,1.079060529786985256e+01
2.320000000000000000e+02,1.078898258667063992e+01
2.330000000000000000e+02,1.078739120529351325e+01
2.340000000000000000e+02,1.078583027772046421e+01
2.350000000000000000e+02,1.078429895943102501e+01
2.360000000000000000e+02,1.078279643604269644e+01
2.370000000000000000e+02,1.078132192201898754e+01
2.380000000000000000e+02,1.077987465944142897e+01
2.390000000000000000e+02,1.077845391684201282e+01
2.400000000000000000e+02,1.077705898809269414e+01
2.410000000000000000e+02,1.077568919134874470e+01
2.420000000000000000e+02,1.077434386804317867e+01
2.430000000000000000e+02,1.077302238192929451e+01
2.440000000000000000e+02,1.077172411816873954e+01
2.450000000000000000e+02,1.077044848246294961e+01
2.460000000000000000e+02,1.076919490022513060e+01
2.470000000000000000e+02,1.076796281579108694e+01
2.480000000000000000e+02,1.076675169166657753e+01
2.490000000000000000e+02,1.076556100780939751e+01
2.500000000000000000e+02,1.076439026094435647e+01
2.510000000000000000e+02,1.076323896390938195e+01
2.520000000000000000e+02,1.076210664503127035e+01
2.530000000000000000e+02,1.076099284752944740e+01
2.540000000000000000e+02,1.075989712894639183e+01
2.550000000000000000e+02,1.075881906060331694e+01
2.560000000000000000e+02,1.075775822707984197e+01
2.570000000000000000e+02,1.075671422571658375e+01
2.580000000000000000e+02,1.075568666613937374e+01
2.590000000000000000e+02,1.075467516980399907e+01
2.600000000000000000e+02,1.075367936956069670e+01
2.610000000000000000e+02,1.075269890923723892e+01
2.620000000000000000e+02,1.075173344323970426e+01
2.630000000000000000e+02,1.075078263617026586e+01
2.640000000000000000e+02,1.074984616246090496e+01
2.650000000000000000e+02,1.074892370602256975e+01
2.660000000000000000e+02,1.074801495990888611e+01
2.670000000000000000e+02,1.074711962599370274e+01
2.680000000000000000e+02,1.074623741466201565e+01
2.690000000000000000e+02,1.074536804451345162e+01
2.700000000000000000e+02,1.074451124207774200e+01
2.710000000000000000e+02,1.074366674154186541e+01
2.720000000000000000e+02,1.074283428448801558e+01
2.730000000000000000e+02,1.074201361964206214e+01
2.740000000000000000e+02,1.074120450263202464e+01
2.750000000000000000e+02,1.074040669575619056e+01
2.760000000000000000e+02,1.073961996776012917e+01
2.770000000000000000e+02,1.073884409362262282e+01
2.780000000000000000e+02,1.073807885434985110e+01
2.790000000000000000e+02,1.073732403677747449e+01
2.800000000000000000e+02,1.073657943338042386e+01
2.810000000000000000e+02,1.073584484208993928e+01
2.820000000000000000e+02,1.073512006611746905e+01
2.830000000000000000e+02,1.073440491378542205e+01
2.840000000000000000e+02,1.073369919836411057e+01
2.850000000000000000e+02,1.073300273791485893e+01
2.860000000000000000e+02,1.073231535513902024e+01
2.870000000000000000e+02,1.073163687723247506e+01
2.880000000000000000e+02,1.073096713574556027e+01
2.890000000000000000e+02,1.073030596644806778e+01
2.900000000000000000e+02,1.072965320919928622e+01
2.910000000000000000e+02,1.072900870782259197e+01
2.920000000000000000e+02,1.072837230998464975e+01
2.930000000000000000e+02,1.072774386707899197e+01
2.940000000000000000e+02,1.072712323411365531e+01
2.950000000000000000e+02,1.072651026960283538e+01
2.960000000000000000e+02,1.072590483546242446e+01
2.970000000000000000e+02,1.072530679690913935e+01
2.980000000000000000e+02,1.072471602236320720e+01
2.990000000000000000e+02,1.072413238335448682e+01
3.000000000000000000e+02,1.072355575443170039e+01
3.010000000000000000e+02,1.072298601307496213e+01
3.020000000000000000e+02,1.072242303961114196e+01
3.030000000000000000e+02,1.072186671713221529e+01
3.040000000000000000e+02,1.072131693141634656e+01
3.050000000000000000e+02,1.072077357085164806e+01
3.060000000000000000e+02,1.072023652636240421e+01
3.070000000000000000e+02,1.071970569133793916e+01
3.080000000000000000e+02,1.071918096156363021e+01
3.090000000000000000e+02,1.071866223515439920e+01
3.100000000000000000e+02,1.071814941249026276e+01
3.110000000000000000e+02,1.071764239615399461e+01
3.120000000000000000e+02,1.071714109087089994e+01
3.130000000000000000e+02,1.071664540345044792e+01
3.140000000000000000e+02,1.071615524272984032e+01
3.150000000000000000e+02,1.071567051951936911e+01
3.160000000000000000e+02,1.071519114654952531e+01
3.170000000000000000e+02,1.071471703841975298e+01
3.180000000000000000e+02,1.071424811154889412e+01
3.190000000000000000e+02,1.071378428412708494e+01
3.200000000000000000e+02,1.071332547606925978e+01
3.210000000000000000e+02,1.071287160897007062e+01
3.220000000000000000e+02,1.071242260606015151e+01
3.230000000000000000e+02,1.071197839216380210e+01
3.240000000000000000e+02,1.071153889365790413e+01
3.250000000000000000e+02,1.071110403843215408e+01
3.260000000000000000e+02,1.071067375585049852e+01
3.270000000000000000e+02,1.071024797671363693e+01
3.280000000000000000e+02,1.070982663322281425e+01
3.290000000000000000e+02,1.070940965894452823e+01
3.300000000000000000e+02,1.070899698877645889e+01
3.310000000000000000e+02,1.070858855891427375e+01
3.320000000000000000e+02,1.070818430681944733e+01
3.330000000000000000e+02,1.070778417118807369e+01
3.340000000000000000e+02,1.070738809192057417e+01
3.350000000000000000e+02,1.070699601009222768e+01
3.360000000000000000e+02,1.070660786792461927e+01
3.370000000000000000e+02,1.070622360875790946e+01
3.380000000000000000e+02,1.070584317702385846e+01
3.390000000000000000e+02,1.070546651821970130e+01
3.400000000000000000e+02,1.070509357888262336e+01
3.410000000000000000e+02,1.070472430656514540e+01
3.420000000000000000e+02,1.070435864981101837e+01
3.430000000000000000e+02,1.070399655813196738e+01
3.440000000000000000e+02,1.070363798198495964e+01
3.450000000000000000e+02,1.070328287275012613e+01
3.460000000000000000e+02,1.070293118270938848e+01
3.470000000000000000e+02,1.070258286502552814e+01
3.480000000000000000e+02,1.070223787372193414e+01
3.490000000000000000e+02,1.070189616366289620e+01
3.500000000000000000e+02,1.070155769053441119e+01
3.510000000000000000e+02,1.070122241082549230e+01
3.520000000000000000e+02,1.070089028181003243e+01
3.530000000000000000e+02,1.070056126152910991e+01
3.540000000000000000e+02,1.070023530877377560e+01
3.550000000000000000e+02,1.069991238306837111e+01
3.560000000000000000e+02,1.069959244465412951e+01
3.570000000000000000e+02,1.069927545447341188e+01
3.580000000000000000e+02,1.069896137415416959e+01
3.590000000000000000e+02,1.069865016599496776e+01
3.600000000000000000e+02,1.069834179295027354e+01
3.610000000000000000e+02,1.069803621861623455e+01
3.620000000000000000e+02,1.069773340721674870e+01
3.630000000000000000e+02,1.069743332358990529e+01
3.640000000000000000e+02,1.069713593317483635e+01
3.650000000000000000e+02,1.069684120199882926e+01
3.660000000000000000e+02,1.069654909666476783e+01
3.670000000000000000e+02,1.069625958433898383e+01
3.680000000000000000e+02,1.069597263273929322e+01
3.690000000000000000e+02,1.069568821012343385e+01
3.700000000000000000e+02,1.069540628527769321e+01
3.710000000000000000e+02,1.069512682750597499e+01
3.720000000000000000e+02,1.069484980661893125e+01
3.730000000000000000e+02,1.069457519292353531e+01
3.740000000000000000e+02,1.069430295721285695e+01
3.750000000000000000e+02,1.069403307075601539e+01
3.760000000000000000e+02,1.069376550528854253e+01
3.770000000000000000e+02,1.069350023300278885e+01
3.780000000000000000e+02,1.069323722653867748e+01
3.790000000000000000e+02,1.069297645897476379e+01
3.800000000000000000e+02,1.069271790381921683e+01
3.810000000000000000e+02,1.069246153500138696e+01
3.820000000000000000e+02,1.069220732686326159e+01
3.830000000000000000e+02,1.069195525415135073e+01
3.840000000000000000e+02,1.069170529200864372e+01
3.850000000000000000e+02,1.069145741596676658e+01
3.860000000000000000e+02,1.069121160193838449e+01
3.870000000000000000e+02,1.069096782620964525e+01
3.880000000000000000e+02,1.069072606543303472e+01
3.890000000000000000e+02,1.069048629662014527e+01
3.900000000000000000e+02,1.069024849713479419e+01
3.910000000000000000e+02,1.069001264468618473e+01
3.920000000000000000e+02,1.068977871732229623e+01
3.930000000000000000e+02,1.068954669342342001e+01
3.940000000000000000e+02,1.068931655169578399e+01
3.950000000000000000e+02,1.068908827116539406e+01
3.960000000000000000e+02,1.068886183117199096e+01
3.970000000000000000e+02,1.068863721136309053e+01
3.980000000000000000e+02,1.068841439168826390e+01
3.990000000000000000e+02,1.068819335239348689e+01
4.000000000000000000e+02,1.068797407401553734e+01
4.010000000000000000e+02,1.068775653737671583e+01
4.020000000000000000e+02,1.068754072357943485e+01
4.030000000000000000e+02,1.068732661400118822e+01
4.040000000000000000e+02,1.068711419028940668e+01
4.050000000000000000e+02,1.068690343435656587e+01
4.060000000000000000e+02,1.068669432837532618e+01
4.070000000000000000e+02,1.068648685477386095e+01
4.080000000000000000e+02,1.068628099623115624e+01
4.090000000000000000e+02,1.068607673567258409e+01
4.100000000000000000e+02,1.068587405626537112e+01
4.110000000000000000e+02,1.068567294141437429e+01
4.120000000000000000e+02,1.068547337475777503e+01
4.130000000000000000e+02,1.068527534016297409e+01
4.140000000000000000e+02,1.068507882172250412e+01
4.150000000000000000e+02,1.068488380375008795e+01
4.160000000000000000e+02,1.068469027077672351e+01
4.170000000000000000e+02,1.068449820754690016e+01
4.180000000000000000e+02,1.068430759901487548e+01
4.190000000000000000e+02,1.068411843034100883e+01
4.200000000000000000e+02,1.068393068688819625e+01
4.210000000000000000e+02,1.068374435421839230e+01
4.220000000000000000e+02,1.068355941808917642e+01
4.230000000000000000e+02,1.068337586445038490e+01
4.240000000000000000e+02,1.068319367944084775e+01
4.250000000000000000e+02,1.068301284938516460e+01
4.260000000000000000e+02,1.068283336079053747e+01
4.270000000000000000e+02,1.068265520034371185e+01
4.280000000000000000e+02,1.068247835490794984e+01
4.290000000000000000e+02,1.068230281152001560e+01
4.300000000000000000e+02,1.068212855738735989e+01
4.310000000000000000e+02,1.068195557988519973e+01
4.320000000000000000e+02,1.068178386655378098e+01
4.330000000000000000e+02,1.068161340509561441e+01
4.340000000000000000e+02,1.068144418337279511e+01
4.350000000000000000e+02,1.068127618940443035e+01
4.360000000000000000e+02,1.068110941136397507e+01
4.370000000000000000e+02,1.068094383757681243e+01
4.380000000000000000e+02,1.068077945651771188e+01
4.390000000000000000e+02,1.068061625680843285e+01
4.400000000000000000e+02,1.068045422721533022e+01
4.410000000000000000e+02,1.068029335664705570e+01
4.420000000000000000e+02,1.068013363415223793e+01
4.430000000000000000e+02,1.067997504891727090e+01
4.440000000000000000e+02,1.067981759026408461e+01
4.450000000000000000e+02,1.067966124764802771e+01
4.460000000000000000e+02,1.067950601065572513e+01
4.470000000000000000e+02,1.067935186900301758e+01
4.480000000000000000e+02,1.067919881253291869e+01
4.490000000000000000e+02,1.067904683121362019e+01
4.500000000000000000e+02,1.067889591513655567e+01
4.510000000000000000e+02,1.067874605451445547e+01
4.520000000000000000e+02,1.067859723967945484e+01
4.530000000000000000e+02,1.067844946108127324e+01
4.540000000000000000e+02,1.067830270928537750e+01
4.550000000000000000e+02,1.067815697497123395e+01
4.560000000000000000e+02,1.067801224893048406e+01
4.570000000000000000e+02,1.067786852206534576e+01
4.580000000000000000e+02,1.067772578538679795e+01
4.590000000000000000e+02,1.067758403001303691e+01
4.600000000000000000e+02,1.067744324716779758e+01
4.610000000000000000e+02,1.067730342817875311e+01
4.620000000000000000e+02,1.067716456447603335e+01
4.630000000000000000e+02,1.067702664759054976e+01
4.640000000000000000e+02,1.067688966915260806e+01
4.650000000000000000e+02,1.067675362089038416e+01
4.660000000000000000e+02,1.067661849462844792e+01
4.670000000000000000e+02,1.067648428228638124e+01
4.680000000000000000e+02,1.067635097587736048e+01
4.690000000000000000e+02,1.067621856750672826e+01
4.700000000000000000e+02,1.067608704937072872e+01
4.710000000000000000e+02,1.067595641375512905e+01
4.720000000000000000e+02,1.067582665303388900e+01
4.730000000000000000e+02,1.067569775966794410e+01
4.740000000000000000e+02,1.067556972620389999e+01
4.750000000000000000e+02,1.067544254527281389e+01
4.760000000000000000e+02,1.067531620958893335e+01
4.770000000000000000e+02,1.067519071194859492e+01
4.780000000000000000e+02,1.067506604522896652e+01
4.790000000000000000e+02,1.067494220238692293e+01
4.800000000000000000e+02,1.067481917645790368e+01
4.810000000000000000e+02,1.067469696055483119e+01
4.820000000000000000e+02,1.067457554786697393e+01
4.830000000000000000e+02,1.067445493165888948e+01
4.840000000000000000e+02,1.067433510526937290e+01
4.850000000000000000e+02,1.067421606211038743e+01
4.860000000000000000e+02,1.067409779566608918e+01
4.870000000000000000e+02,1.067398029949177740e+01
4.880000000000000000e+02,1.067386356721291385e+01
4.890000000000000000e+02,1.067374759252420979e+01
4.900000000000000000e+02,1.067363236918858327e+01
4.910000000000000000e+02,1.067351789103627624e+01
4.920000000000000000e+02,1.067340415196389003e+01
4.930000000000000000e+02,1.067329114593352557e+01
4.940000000000000000e+02,1.067317886697189167e+01
4.950000000000000000e+02,1.067306730916934931e+01
4.960000000000000000e+02,1.067295646667912656e+01
4.970000000000000000e+02,1.067284633371644809e+01
4.980000000000000000e+02,1.067273690455768431e+01
4.990000000000000000e+02,1.067262817353955917e+01
5.000000000000000000e+02,1.067252013505828678e+01
5.010000000000000000e+02,1.067241278356883427e+01
5.020000000000000000e+02,1.067230611358410108e+01
5.030000000000000000e+02,1.067220011967420490e+01
5.040000000000000000e+02,1.067209479646561654e+01
5.050000000000000000e+02,1.067199013864054002e+01
5.060000000000000000e+02,1.067188614093609722e+01
5.070000000000000000e+02,1.067178279814362085e+01
5.080000000000000000e+02,1.067168010510794574e+01
5.090000000000000000e+02,1.067157805672675508e+01
5.100000000000000000e+02,1.067147664794981843e+01
5.110000000000000000e+02,1.067137587377835217e+01
5.120000000000000000e+02,1.067127572926438184e+01
5.130000000000000000e+02,1.067117620951002799e+01
5.140000000000000000e+02,1.067107730966688273e+01
5.150000000000000000e+02,1.067097902493541639e+01
5.160000000000000000e+02,1.067088135056428300e+01
5.170000000000000000e+02,1.067078428184973404e+01
5.180000000000000000e+02,1.067068781413505718e+01
5.190000000000000000e+02,1.067059194280988166e+01
5.200000000000000000e+02,1.067049666330969515e+01
5.210000000000000000e+02,1.067040197111519539e+01
5.220000000000000000e+02,1.067030786175173063e+01
5.230000000000000000e+02,1.067021433078877202e+01
5.240000000000000000e+02,1.067012137383932036e+01
5.250000000000000000e+02,1.067002898655940157e+01
5.260000000000000000e+02,1.066993716464749831e+01
5.270000000000000000e+02,1.066984590384403297e+01
5.280000000000000000e+02,1.066975519993084376e+01
5.290000000000000000e+02,1.066966504873068544e+01
5.300000000000000000e+02,1.066957544610672315e+01
5.310000000000000000e+02,1.066948638796202431e+01
5.320000000000000000e+02,1.066939787023906838e+01
5.330000000000000000e+02,1.066930988891928145e+01
5.340000000000000000e+02,1.066922244002256903e+01
5.350000000000000000e+02,1.066913551960678674e+01
5.360000000000000000e+02,1.066904912376736725e+01
5.370000000000000000e+02,1.066896324863679091e+01
5.380000000000000000e+02,1.066887789038421630e+01
5.390000000000000000e+02,1.066879304521492955e+01
5.400000000000000000e+02,1.066870870937002458e+01
5.410000000000000000e+02,1.066862487912591284e+01
5.420000000000000000e+02,1.066854155079391653e+01
5.430000000000000000e+02,1.066845872071982804e+01
5.440000000000000000e+02,1.066837638528354759e+01
5.450000000000000000e+02,1.066829454089864093e+01
5.460000000000000000e+02,1.066821318401196983e+01
5.470000000000000000e+02,1.066813231110327820e+01
5.480000000000000000e+02,1.066805191868479774e+01
5.490000000000000000e+02,1.066797200330091222e+01
5.500000000000000000e+02,1.066789256152770271e+01
5.510000000000000000e+02,1.066781358997269358e+01
5.520000000000000000e+02,1.066773508527434977e+01
5.530000000000000000e+02,1.066765704410185300e+01
5.540000000000000000e+02,1.066757946315463812e+01
5.550000000000000000e+02,1.066750233916209645e+01
5.560000000000000000e+02,1.066742566888321697e+01
5.570000000000000000e+02,1.066734944910627014e+01
5.580000000000000000e+02,1.066727367664844905e+01
5.590000000000000000e+02,1.066719834835551417e+01
5.600000000000000000e+02,1.066712346110152509e+01
5.610000000000000000e+02,1.066704901178850662e+01
5.620000000000000000e+02,1.066697499734605969e+01
5.630000000000000000e+02,1.066690141473115006e+01
5.640000000000000000e+02,1.066682826092774228e+01
5.650000000000000000e+02,1.066675553294652268e+01
5.660000000000000000e+02,1.066668322782455469e+01
5.670000000000000000e+02,1.066661134262502486e+01
5.680000000000000000e+02,1.066653987443695861e+01
5.690000000000000000e+02,1.066646882037489874e+01
5.700000000000000000e+02,1.066639817757864428e+01
5.710000000000000000e+02,1.066632794321294142e+01
5.720000000000000000e+02,1.066625811446725614e+01
5.730000000000000000e+02,1.066618868855545621e+01
5.740000000000000000e+02,1.066611966271557677e+01
5.750000000000000000e+02,1.066605103420951117e+01
5.760000000000000000e+02,1.066598280032281032e+01
5.770000000000000000e+02,1.066591495836438774e+01
5.780000000000000000e+02,1.066584750566622120e+01
5.790000000000000000e+02,1.066578043958321587e+01
5.800000000000000000e+02,1.066571375749284734e+01
5.810000000000000000e+02,1.066564745679495196e+01
5.820000000000000000e+02,1.066558153491154748e+01
5.830000000000000000e+02,1.066551598928646705e+01
